customer_id,account_id,customer_name,email,country,city,signup_date,acquisition_channel,customer_segment,company_size,industry,status,updated_at
CUST-000765,ACC-000765,Miller Group,contact765@millergroup.example,United Kingdom,Birmingham,2024-05-29,Email,Mid-Market,51-200,Manufacturing,Active,2024-07-01 00:00:00
CUST-000766,ACC-000766,Hawkins-Hunt,contact766@hawkins-hunt.example,Spain,Bilbao,2025-01-25,Organic,Mid-Market,1-10,Media,Active,2025-03-25 00:00:00
CUST-000767,ACC-000767,Johnson LLC,contact767@johnsonllc.example,France,Marseille,2024-09-26,Organic,Mid-Market,51-200,Media,Active,2024-11-04 00:00:00
CUST-000768,ACC-000768,"Davis, George and Nguyen",contact768@davisgeorgeandnguy.example,Germany,Hamburg,2025-12-27,Partner,SMB,1001-5000,Telecommunications,Active,2026-03-05 00:00:00
CUST-000769,ACC-000769,Smith-Gutierrez,contact769@smith-gutierrez.example,Canada,Toronto,2024-12-15,Referral,Startup,1001-5000,Retail,Active,2025-02-08 00:00:00
CUST-000770,ACC-000770,Hardy PLC,contact770@hardyplc.example,Germany,Berlin,2025-12-01,Referral,Enterprise,51-200,Manufacturing,Inactive,2025-12-16 00:00:00
CUST-000771,ACC-000771,Armstrong and Sons,contact771@armstrongandsons.example,Netherlands,Rotterdam,2025-04-27,Direct,Startup,5000+,Retail,Active,2025-05-14 00:00:00
CUST-000772,ACC-000772,"James, Taylor and Turner",contact772@jamestaylorandturn.example,Australia,Melbourne,2024-01-30,Organic,SMB,1001-5000,Technology,Active,2024-04-18 00:00:00
CUST-000773,ACC-000773,Thomas-Jackson,contact773@thomas-jackson.example,United States,Austin,2024-05-28,Partner,SMB,1001-5000,Retail,Active,2024-07-14 00:00:00
CUST-000774,ACC-000774,Fisher-Washington,contact774@fisher-washington.example,Netherlands,Rotterdam,2025-05-30,Partner,SMB,1001-5000,Healthcare,Active,2025-06-24 00:00:00
CUST-000775,ACC-000775,Ward and Sons,contact775@wardandsons.example,Spain,Seville,2025-02-02,Paid Social,SMB,51-200,Manufacturing,Inactive,2025-02-15 00:00:00
CUST-000776,ACC-000776,"Weber, Wheeler and Gonzalez",contact776@weberwheelerandgon.example,Australia,Sydney,2024-08-08,Paid Search,SMB,201-1000,Financial Services,Active,2024-08-19 00:00:00
CUST-000777,ACC-000777,Taylor Inc,contact777@taylorinc.example,Germany,Munich,2025-01-16,Organic,SMB,201-1000,Media,Active,2025-04-09 00:00:00
CUST-000778,ACC-000778,Cook-Oliver,contact778@cook-oliver.example,United States,New York,2025-10-22,Partner,SMB,201-1000,Logistics,Active,2026-01-18 00:00:00
CUST-000779,ACC-000779,Alexander-Jordan,contact779@alexander-jordan.example,United Kingdom,Manchester,2024-10-11,Paid Social,Mid-Market,11-50,Telecommunications,Inactive,2024-11-15 00:00:00
CUST-000780,ACC-000780,"Mccann, Taylor and Flores",contact780@mccanntaylorandflo.example,Spain,Seville,2024-02-02,Referral,Enterprise,201-1000,Technology,Active,2024-02-20 00:00:00
CUST-000781,ACC-000781,"Harris, Edwards and Oconnell",contact781@harrisedwardsandoc.example,Australia,Sydney,2024-08-15,Paid Search,SMB,5000+,Financial Services,Active,2024-09-22 00:00:00
CUST-000782,ACC-000782,Carter-Neal,contact782@carter-neal.example,Netherlands,Rotterdam,2025-11-15,Paid Social,Enterprise,51-200,Telecommunications,Active,2025-11-27 00:00:00
CUST-000783,ACC-000783,Faulkner-Casey,contact783@faulkner-casey.example,United States,New York,2025-07-10,Email,Mid-Market,5000+,Logistics,Active,2025-08-29 00:00:00
CUST-000784,ACC-000784,Bennett-Velasquez,contact784@bennett-velasquez.example,United States,San Francisco,2025-09-04,Paid Search,Enterprise,51-200,Education,Active,2025-10-30 00:00:00
CUST-000785,ACC-000785,Diaz-Frederick,contact785@diaz-frederick.example,Germany,Frankfurt,2025-10-28,Partner,Mid-Market,11-50,Retail,Active,2026-01-25 00:00:00
CUST-000786,ACC-000786,Vargas PLC,contact786@vargasplc.example,France,Lyon,2024-03-26,Paid Search,SMB,11-50,Education,Active,2024-04-24 00:00:00
CUST-000787,ACC-000787,Maldonado PLC,contact787@maldonadoplc.example,United States,New York,2024-07-25,Partner,SMB,1001-5000,Education,Inactive,2024-08-12 00:00:00
CUST-000788,ACC-000788,Benton Group,contact788@bentongroup.example,Netherlands,Amsterdam,2024-02-13,Paid Social,Mid-Market,201-1000,Logistics,Active,2024-02-25 00:00:00
CUST-000789,ACC-000789,"Clark, Salinas and Guerra",contact789@clarksalinasandgue.example,France,Marseille,2024-01-04,Direct,Enterprise,51-200,Education,Active,2024-02-07 00:00:00
CUST-000790,ACC-000790,Fuentes Group,contact790@fuentesgroup.example,United States,Chicago,2025-09-02,Email,Mid-Market,201-1000,Technology,Active,2025-10-26 00:00:00
CUST-000791,ACC-000791,"Porter, Schultz and Allen",contact791@porterschultzandal.example,United States,Seattle,2025-11-15,Paid Search,Mid-Market,51-200,Professional Services,Churned,2025-11-21 00:00:00
CUST-000792,ACC-000792,"Moore, Henderson and Bennett",contact792@moorehendersonandb.example,Germany,Cologne,2024-04-23,Paid Search,SMB,51-200,Media,Active,2024-07-01 00:00:00
CUST-000793,ACC-000793,Ewing-Mendoza,contact793@ewing-mendoza.example,Netherlands,Rotterdam,2025-06-11,Paid Search,SMB,1001-5000,Healthcare,Active,2025-07-22 00:00:00
CUST-000794,ACC-000794,Ferguson-Mclean,contact794@ferguson-mclean.example,Spain,Barcelona,2025-01-26,Email,SMB,201-1000,Financial Services,Active,2025-04-08 00:00:00
CUST-000795,ACC-000795,"Barnes, Johnson and Schmitt",contact795@barnesjohnsonandsc.example,Germany,Hamburg,2024-02-20,Partner,SMB,201-1000,Financial Services,Active,2024-04-02 00:00:00
CUST-000796,ACC-000796,"Woodard, Herrera and Little",contact796@woodardherreraandl.example,United Kingdom,Manchester,2025-10-31,Organic,Startup,201-1000,Logistics,Active,2025-11-14 00:00:00
CUST-000797,ACC-000797,Rodriguez and Sons,contact797@rodriguezandsons.example,Australia,Adelaide,2025-09-28,Organic,SMB,5000+,Manufacturing,Active,2025-09-29 00:00:00
CUST-000798,ACC-000798,"Ortega, Jackson and Salazar",contact798@ortegajacksonandsa.example,Germany,Berlin,2025-02-18,Email,SMB,11-50,Education,Active,2025-04-09 00:00:00
CUST-000799,ACC-000799,"Terrell, Byrd and Ross",contact799@terrellbyrdandross.example,United Kingdom,Birmingham,2025-06-01,Organic,Mid-Market,11-50,Telecommunications,Active,2025-07-20 00:00:00
CUST-000800,ACC-000800,Sheppard-Jordan,contact800@sheppard-jordan.example,Germany,Hamburg,2024-10-17,Email,Enterprise,1-10,Technology,Active,2024-12-30 00:00:00
CUST-000801,ACC-000801,Garcia and Sons,contact801@garciaandsons.example,United States,New York,2025-08-02,Organic,Startup,201-1000,Healthcare,Inactive,2025-10-20 00:00:00
CUST-000802,ACC-000802,"Burgess, Grant and Watts",contact802@burgessgrantandwat.example,United Kingdom,Birmingham,2024-11-21,Referral,Mid-Market,201-1000,Logistics,Active,2024-12-05 00:00:00
CUST-000803,ACC-000803,Griffin Group,contact803@griffingroup.example,France,Marseille,2025-12-24,Direct,Mid-Market,201-1000,Education,Active,2026-01-21 00:00:00
CUST-000804,ACC-000804,Barton-Chapman,contact804@barton-chapman.example,Australia,Melbourne,2024-02-16,Paid Social,Startup,51-200,Technology,Active,2024-03-05 00:00:00
CUST-000805,ACC-000805,"Hernandez, Cuevas and Webb",contact805@hernandezcuevasand.example,Netherlands,Amsterdam,2024-05-05,Paid Search,SMB,1-10,Media,Active,2024-05-14 00:00:00
CUST-000806,ACC-000806,Perry-Nixon,contact806@perry-nixon.example,Spain,Madrid,2025-12-09,Paid Search,Enterprise,201-1000,Financial Services,Active,2025-12-09 00:00:00
CUST-000807,ACC-000807,Guerra Ltd,contact807@guerraltd.example,France,Paris,2024-07-30,Email,Enterprise,5000+,Media,Active,2024-08-06 00:00:00
CUST-000808,ACC-000808,Bailey LLC,contact808@baileyllc.example,United States,Seattle,2024-08-15,Paid Social,Enterprise,51-200,Media,Active,2024-10-01 00:00:00
CUST-000809,ACC-000809,Mueller-Boyd,contact809@mueller-boyd.example,Germany,Berlin,2025-08-01,Direct,SMB,11-50,Logistics,Active,2025-08-14 00:00:00
CUST-000810,ACC-000810,Alvarez-Kim,contact810@alvarez-kim.example,Australia,Adelaide,2024-05-18,Email,Enterprise,51-200,Manufacturing,Inactive,2024-06-04 00:00:00
CUST-000811,ACC-000811,"Chavez, Jones and Williams",contact811@chavezjonesandwill.example,United States,Austin,2025-01-10,Organic,Startup,51-200,Healthcare,Churned,2025-01-20 00:00:00
CUST-000812,ACC-000812,"Wilson, Sweeney and Wong",contact812@wilsonsweeneyandwo.example,Australia,Perth,2024-07-28,Referral,Startup,11-50,Logistics,Active,2024-10-01 00:00:00
CUST-000813,ACC-000813,"Marsh, Spears and Yang",contact813@marshspearsandyang.example,Netherlands,Eindhoven,2024-05-24,Paid Social,SMB,51-200,Education,Active,2024-07-20 00:00:00
CUST-000814,ACC-000814,"Thompson, Moore and Castro",contact814@thompsonmooreandca.example,United Kingdom,Birmingham,2025-12-05,Partner,SMB,201-1000,Professional Services,Active,2026-03-02 00:00:00
CUST-000815,ACC-000815,Hall-Sullivan,contact815@hall-sullivan.example,Spain,Bilbao,2024-05-26,Paid Search,Mid-Market,51-200,Financial Services,Active,2024-06-05 00:00:00
CUST-000816,ACC-000816,Lopez Ltd,contact816@lopezltd.example,Spain,Madrid,2024-03-09,Email,Enterprise,51-200,Professional Services,Active,2024-03-27 00:00:00
CUST-000817,ACC-000817,Foster-Mclaughlin,contact817@foster-mclaughlin.example,United States,Austin,2025-05-07,Direct,SMB,1-10,Education,Active,2025-06-17 00:00:00
CUST-000818,ACC-000818,Cole Group,contact818@colegroup.example,United States,Austin,2025-09-25,Referral,Enterprise,1001-5000,Healthcare,Active,2025-11-23 00:00:00
CUST-000819,ACC-000819,Smith-Lewis,contact819@smith-lewis.example,Netherlands,Amsterdam,2024-04-03,Partner,Enterprise,51-200,Media,Active,2024-04-14 00:00:00
CUST-000820,ACC-000820,Goodwin-Stokes,contact820@goodwin-stokes.example,Australia,Melbourne,2025-06-01,Organic,Mid-Market,51-200,Financial Services,Inactive,2025-06-20 00:00:00
CUST-000821,ACC-000821,Ray PLC,contact821@rayplc.example,United States,Austin,2025-01-30,Partner,Enterprise,1-10,Media,Active,2025-03-09 00:00:00
CUST-000822,ACC-000822,Diaz and Sons,contact822@diazandsons.example,Netherlands,Eindhoven,2025-08-29,Email,Mid-Market,201-1000,Telecommunications,Active,2025-08-30 00:00:00
CUST-000823,ACC-000823,Wilson-Lambert,contact823@wilson-lambert.example,Canada,Vancouver,2024-04-02,Email,SMB,1001-5000,Education,Active,2024-05-07 00:00:00
CUST-000824,ACC-000824,Rose-Fowler,contact824@rose-fowler.example,Netherlands,The Hague,2025-12-14,Paid Search,SMB,1-10,Financial Services,Active,2026-02-21 00:00:00
CUST-000825,ACC-000825,"Price, Long and Wilson",contact825@pricelongandwilson.example,France,Toulouse,2025-03-28,Paid Social,SMB,11-50,Education,Active,2025-05-14 00:00:00
CUST-000826,ACC-000826,Bruce-Williamson,contact826@bruce-williamson.example,United States,San Francisco,2025-09-07,Email,SMB,11-50,Education,Churned,2025-10-16 00:00:00
CUST-000827,ACC-000827,"Mccarthy, Evans and Mendez",contact827@mccarthyevansandme.example,Netherlands,Amsterdam,2024-09-21,Paid Search,Mid-Market,201-1000,Education,Active,2024-11-04 00:00:00
CUST-000828,ACC-000828,Powers LLC,contact828@powersllc.example,Australia,Adelaide,2025-11-20,Referral,SMB,5000+,Healthcare,Active,2026-02-14 00:00:00
CUST-000829,ACC-000829,Allen Inc,contact829@alleninc.example,Spain,Seville,2025-04-02,Partner,SMB,51-200,Professional Services,Active,2025-05-19 00:00:00
CUST-000830,ACC-000830,Brooks and Sons,contact830@brooksandsons.example,United States,San Francisco,2024-04-02,Direct,Mid-Market,51-200,Healthcare,Active,2024-05-20 00:00:00
CUST-000831,ACC-000831,"Price, Carlson and Andrews",contact831@pricecarlsonandand.example,Canada,Vancouver,2025-11-05,Paid Search,Startup,201-1000,Education,Active,2026-01-28 00:00:00
CUST-000832,ACC-000832,Lopez-Reid,contact832@lopez-reid.example,Canada,Ottawa,2025-08-04,Direct,Mid-Market,201-1000,Education,Active,2025-08-18 00:00:00
CUST-000833,ACC-000833,"Ellison, Arias and Thompson",contact833@ellisonariasandtho.example,Germany,Hamburg,2024-08-07,Paid Search,Enterprise,11-50,Professional Services,Active,2024-08-15 00:00:00
CUST-000834,ACC-000834,Burns and Sons,contact834@burnsandsons.example,Canada,Toronto,2025-02-02,Organic,Mid-Market,11-50,Media,Active,2025-03-14 00:00:00
CUST-000835,ACC-000835,Edwards Group,contact835@edwardsgroup.example,Spain,Valencia,2024-10-10,Partner,Mid-Market,51-200,Logistics,Active,2024-11-07 00:00:00
CUST-000836,ACC-000836,"Brown, Howard and Smith",contact836@brownhowardandsmit.example,Spain,Madrid,2025-02-01,Paid Search,Mid-Market,201-1000,Media,Active,2025-02-19 00:00:00
CUST-000837,ACC-000837,Lee Group,contact837@leegroup.example,Spain,Bilbao,2025-12-06,Paid Search,SMB,201-1000,Media,Inactive,2025-12-16 00:00:00
CUST-000838,ACC-000838,"Wagner, Simpson and Cohen",contact838@wagnersimpsonandco.example,Canada,Vancouver,2025-10-19,Paid Search,Startup,201-1000,Logistics,Active,2026-01-06 00:00:00
CUST-000839,ACC-000839,Mckinney-Wallace,contact839@mckinney-wallace.example,United States,Austin,2024-06-06,Organic,Mid-Market,1001-5000,Healthcare,Active,2024-07-31 00:00:00
CUST-000840,ACC-000840,Miller Inc,contact840@millerinc.example,Australia,Brisbane,2025-12-11,Partner,SMB,11-50,Healthcare,Active,2026-02-11 00:00:00
CUST-000841,ACC-000841,Carter LLC,contact841@carterllc.example,United Kingdom,Birmingham,2024-11-16,Paid Search,Mid-Market,51-200,Education,Active,2024-11-26 00:00:00
CUST-000842,ACC-000842,Medina and Sons,contact842@medinaandsons.example,Netherlands,Amsterdam,2025-05-30,Paid Search,SMB,1-10,Manufacturing,Active,2025-06-30 00:00:00
CUST-000843,ACC-000843,Cunningham-Barton,contact843@cunningham-barton.example,Australia,Adelaide,2025-07-12,Email,Enterprise,1001-5000,Media,Active,2025-09-06 00:00:00
CUST-000844,ACC-000844,Dunn-Wilson,contact844@dunn-wilson.example,United States,San Francisco,2024-12-19,Paid Social,Enterprise,201-1000,Technology,Active,2025-02-05 00:00:00
CUST-000845,ACC-000845,Adams PLC,contact845@adamsplc.example,United States,Chicago,2024-11-29,Referral,SMB,51-200,Financial Services,Active,2025-01-31 00:00:00
CUST-000846,ACC-000846,Weaver-Sherman,contact846@weaver-sherman.example,United States,Chicago,2024-11-29,Direct,SMB,1-10,Media,Active,2025-01-28 00:00:00
CUST-000847,ACC-000847,"Alexander, Robinson and Coleman",contact847@alexanderrobinsona.example,Canada,Montreal,2025-09-22,Referral,SMB,201-1000,Logistics,Inactive,2025-10-29 00:00:00
CUST-000848,ACC-000848,"Greer, Potter and Evans",contact848@greerpotterandevan.example,United States,Seattle,2024-10-09,Partner,SMB,201-1000,Retail,Active,2024-12-19 00:00:00
CUST-000849,ACC-000849,Cole LLC,contact849@colellc.example,Spain,Valencia,2024-07-23,Organic,SMB,201-1000,Retail,Active,2024-08-15 00:00:00
CUST-000850,ACC-000850,Gonzales Inc,contact850@gonzalesinc.example,France,Paris,2024-09-21,Partner,Mid-Market,11-50,Education,Active,2024-09-28 00:00:00
CUST-000851,ACC-000851,Clark Ltd,contact851@clarkltd.example,Australia,Sydney,2024-05-22,Paid Search,Enterprise,1001-5000,Manufacturing,Active,2024-08-13 00:00:00
CUST-000852,ACC-000852,"Norris, Callahan and Bishop",contact852@norriscallahanandb.example,Spain,Barcelona,2024-10-13,Paid Search,Enterprise,201-1000,Financial Services,Active,2024-10-15 00:00:00
CUST-000853,ACC-000853,Martin-Taylor,contact853@martin-taylor.example,Australia,Brisbane,2024-03-24,Email,Enterprise,201-1000,Education,Active,2024-04-18 00:00:00
CUST-000854,ACC-000854,Li Inc,contact854@liinc.example,Canada,Toronto,2024-03-06,Paid Search,Mid-Market,201-1000,Logistics,Active,2024-03-16 00:00:00
CUST-000855,ACC-000855,"Bell, Campbell and Ryan",contact855@bellcampbellandrya.example,United Kingdom,London,2025-06-13,Partner,SMB,1001-5000,Media,Active,2025-07-04 00:00:00
CUST-000856,ACC-000856,Werner-Carter,contact856@werner-carter.example,Spain,Bilbao,2024-02-26,Email,Mid-Market,5000+,Logistics,Active,2024-04-01 00:00:00
CUST-000857,ACC-000857,"Adams, Hodge and Duke",contact857@adamshodgeandduke.example,Canada,Vancouver,2025-02-19,Direct,SMB,201-1000,Professional Services,Active,2025-03-02 00:00:00
CUST-000858,ACC-000858,"Ochoa, Taylor and Brady",contact858@ochoataylorandbrad.example,United States,Seattle,2025-07-24,Paid Social,SMB,51-200,Logistics,Active,2025-09-04 00:00:00
CUST-000859,ACC-000859,Sellers-Riddle,contact859@sellers-riddle.example,Netherlands,Utrecht,2025-06-13,Organic,SMB,51-200,Healthcare,Churned,2025-09-05 00:00:00
CUST-000860,ACC-000860,"Martinez, Cline and Wright",contact860@martinezclineandwr.example,Spain,Seville,2024-11-22,Referral,SMB,1001-5000,Technology,Active,2024-12-04 00:00:00
CUST-000861,ACC-000861,"Morris, Wright and Bridges",contact861@morriswrightandbri.example,Australia,Perth,2024-05-21,Paid Social,Mid-Market,201-1000,Financial Services,Active,2024-08-13 00:00:00
CUST-000862,ACC-000862,Burns-Ray,contact862@burns-ray.example,Australia,Melbourne,2025-11-11,Email,Mid-Market,1-10,Telecommunications,Active,2025-12-18 00:00:00
CUST-000863,ACC-000863,Burton-Brooks,contact863@burton-brooks.example,United States,San Francisco,2025-09-02,Email,SMB,11-50,Professional Services,Active,2025-10-25 00:00:00
CUST-000864,ACC-000864,Schultz Inc,contact864@schultzinc.example,Spain,Barcelona,2025-03-23,Direct,SMB,1001-5000,Healthcare,Inactive,2025-05-02 00:00:00
CUST-000865,ACC-000865,Robertson-Ramirez,contact865@robertson-ramirez.example,Spain,Bilbao,2024-03-04,Referral,Mid-Market,1001-5000,Logistics,Active,2024-04-01 00:00:00
CUST-000866,ACC-000866,Gibson-Freeman,contact866@gibson-freeman.example,Netherlands,Utrecht,2024-01-26,Paid Search,Mid-Market,5000+,Retail,Active,2024-02-04 00:00:00
CUST-000867,ACC-000867,"Smith, Schroeder and Oconnor",contact867@smithschroederando.example,Spain,Madrid,2024-08-18,Organic,SMB,51-200,Education,Active,2024-10-10 00:00:00
CUST-000868,ACC-000868,"Stanton, Reid and Terry",contact868@stantonreidandterr.example,Spain,Seville,2024-04-25,Email,SMB,1001-5000,Healthcare,Active,2024-07-17 00:00:00
CUST-000869,ACC-000869,Flynn Group,contact869@flynngroup.example,Germany,Berlin,2025-09-20,Paid Search,Enterprise,1001-5000,Technology,Active,2025-11-06 00:00:00
CUST-000870,ACC-000870,Donaldson and Sons,contact870@donaldsonandsons.example,United States,Chicago,2024-05-30,Organic,Mid-Market,51-200,Healthcare,Active,2024-07-23 00:00:00
CUST-000871,ACC-000871,Adams-Clayton,contact871@adams-clayton.example,Germany,Berlin,2024-07-25,Paid Social,Startup,11-50,Healthcare,Active,2024-09-21 00:00:00
CUST-000872,ACC-000872,Kelley-Anderson,contact872@kelley-anderson.example,Canada,Vancouver,2025-12-14,Paid Search,Enterprise,5000+,Education,Active,2026-01-18 00:00:00
CUST-000873,ACC-000873,Kramer-Shannon,contact873@kramer-shannon.example,United States,Chicago,2025-08-21,Organic,SMB,1-10,Technology,Active,2025-08-31 00:00:00
CUST-000874,ACC-000874,Williams Ltd,contact874@williamsltd.example,United States,San Francisco,2024-06-08,Paid Search,Enterprise,201-1000,Healthcare,Active,2024-07-24 00:00:00
CUST-000875,ACC-000875,Smith-Noble,contact875@smith-noble.example,Netherlands,Utrecht,2024-10-07,Email,SMB,201-1000,Education,Active,2024-12-25 00:00:00
CUST-000876,ACC-000876,Alexander Inc,contact876@alexanderinc.example,France,Paris,2025-01-12,Paid Search,Mid-Market,201-1000,Retail,Active,2025-02-09 00:00:00
CUST-000877,ACC-000877,Harris-Barker,contact877@harris-barker.example,France,Lyon,2025-04-30,Referral,Enterprise,11-50,Professional Services,Inactive,2025-07-18 00:00:00
CUST-000878,ACC-000878,Khan LLC,contact878@khanllc.example,Netherlands,The Hague,2025-11-15,Paid Search,Startup,201-1000,Professional Services,Active,2026-01-31 00:00:00
CUST-000879,ACC-000879,Baxter LLC,contact879@baxterllc.example,France,Toulouse,2025-09-28,Partner,Mid-Market,11-50,Telecommunications,Active,2025-10-20 00:00:00
CUST-000880,ACC-000880,Pena LLC,contact880@penallc.example,Netherlands,Amsterdam,2025-12-15,Paid Search,Startup,1001-5000,Logistics,Active,2026-02-05 00:00:00
CUST-000881,ACC-000881,Watson Ltd,contact881@watsonltd.example,United States,Austin,2024-01-30,Organic,Mid-Market,11-50,Healthcare,Active,2024-04-07 00:00:00
CUST-000882,ACC-000882,Williams Ltd,contact882@williamsltd.example,Spain,Barcelona,2024-06-21,Paid Social,Startup,201-1000,Professional Services,Active,2024-08-05 00:00:00
CUST-000883,ACC-000883,Barber-Fischer,contact883@barber-fischer.example,Germany,Berlin,2025-02-15,Paid Social,Startup,1001-5000,Professional Services,Active,2025-04-19 00:00:00
CUST-000884,ACC-000884,Rios-Padilla,contact884@rios-padilla.example,Canada,Ottawa,2024-02-05,Organic,SMB,11-50,Education,Active,2024-04-27 00:00:00
CUST-000885,ACC-000885,Lewis Inc,contact885@lewisinc.example,Spain,Seville,2024-09-16,Partner,Mid-Market,11-50,Media,Active,2024-11-12 00:00:00
CUST-000886,ACC-000886,Wheeler PLC,contact886@wheelerplc.example,Netherlands,Amsterdam,2024-04-22,Partner,SMB,201-1000,Financial Services,Active,2024-07-07 00:00:00
CUST-000887,ACC-000887,"Wallace, Smith and Cooper",contact887@wallacesmithandcoo.example,United States,Chicago,2025-11-12,Paid Social,SMB,1-10,Retail,Churned,2026-01-23 00:00:00
CUST-000888,ACC-000888,Mcneil Group,contact888@mcneilgroup.example,Canada,Montreal,2024-02-16,Paid Search,Startup,11-50,Logistics,Active,2024-04-29 00:00:00
CUST-000889,ACC-000889,"Anderson, Jones and Reyes",contact889@andersonjonesandre.example,United States,New York,2024-04-18,Referral,Mid-Market,51-200,Logistics,Active,2024-07-04 00:00:00
CUST-000890,ACC-000890,"Shaffer, Garcia and Richardson",contact890@shaffergarciaandri.example,United Kingdom,Birmingham,2024-05-22,Email,Mid-Market,5000+,Technology,Active,2024-06-11 00:00:00
CUST-000891,ACC-000891,Taylor-Ayala,contact891@taylor-ayala.example,United States,New York,2024-04-18,Paid Social,Enterprise,201-1000,Manufacturing,Active,2024-04-19 00:00:00
CUST-000892,ACC-000892,May Ltd,contact892@mayltd.example,Netherlands,Rotterdam,2025-02-19,Referral,SMB,51-200,Healthcare,Active,2025-03-04 00:00:00
CUST-000893,ACC-000893,Jones PLC,contact893@jonesplc.example,France,Lille,2024-09-23,Organic,Startup,5000+,Financial Services,Active,2024-10-15 00:00:00
CUST-000894,ACC-000894,Bishop and Sons,contact894@bishopandsons.example,Australia,Perth,2025-10-29,Email,Enterprise,51-200,Technology,Active,2025-12-30 00:00:00
CUST-000895,ACC-000895,Bell-Lewis,contact895@bell-lewis.example,Netherlands,Amsterdam,2024-07-09,Paid Social,SMB,51-200,Education,Active,2024-08-24 00:00:00
CUST-000896,ACC-000896,"Hernandez, Jenkins and Parks",contact896@hernandezjenkinsan.example,France,Lille,2025-01-27,Organic,Startup,51-200,Professional Services,Churned,2025-03-10 00:00:00
CUST-000897,ACC-000897,Miller Inc,contact897@millerinc.example,France,Marseille,2025-04-27,Paid Search,Enterprise,51-200,Education,Active,2025-04-27 00:00:00
CUST-000898,ACC-000898,Goodwin PLC,contact898@goodwinplc.example,United States,San Francisco,2025-04-02,Referral,Enterprise,51-200,Retail,Active,2025-06-03 00:00:00
CUST-000899,ACC-000899,"Cruz, Richmond and Edwards",contact899@cruzrichmondandedw.example,United States,Chicago,2025-08-05,Paid Search,SMB,201-1000,Media,Active,2025-09-07 00:00:00
CUST-000900,ACC-000900,Wright Ltd,contact900@wrightltd.example,France,Lyon,2024-05-27,Referral,SMB,1-10,Professional Services,Active,2024-08-04 00:00:00
CUST-000901,ACC-000901,Wright PLC,contact901@wrightplc.example,United States,Seattle,2025-01-05,Referral,Enterprise,201-1000,Telecommunications,Active,2025-01-15 00:00:00
CUST-000902,ACC-000902,"Griffith, Mitchell and Pugh",contact902@griffithmitchellan.example,United States,Seattle,2025-08-08,Referral,SMB,11-50,Retail,Active,2025-09-03 00:00:00
CUST-000903,ACC-000903,Abbott Ltd,contact903@abbottltd.example,Canada,Calgary,2025-09-22,Paid Search,SMB,51-200,Healthcare,Active,2025-09-26 00:00:00
CUST-000904,ACC-000904,Harris-Lawson,contact904@harris-lawson.example,Australia,Melbourne,2025-03-27,Paid Social,Startup,11-50,Manufacturing,Inactive,2025-04-21 00:00:00
CUST-000905,ACC-000905,Adkins LLC,contact905@adkinsllc.example,Germany,Munich,2025-04-21,Organic,Startup,201-1000,Education,Active,2025-07-14 00:00:00
CUST-000906,ACC-000906,"Brown, Hurst and Blevins",contact906@brownhurstandblevi.example,Netherlands,Rotterdam,2025-09-23,Email,SMB,201-1000,Manufacturing,Active,2025-11-06 00:00:00
CUST-000907,ACC-000907,Cruz-Allen,contact907@cruz-allen.example,Germany,Munich,2025-04-01,Partner,SMB,51-200,Logistics,Active,2025-05-10 00:00:00
CUST-000908,ACC-000908,"Wheeler, Rice and Levine",contact908@wheelerriceandlevi.example,Canada,Toronto,2025-11-24,Paid Social,Mid-Market,11-50,Technology,Active,2025-12-18 00:00:00
CUST-000909,ACC-000909,Peck-Anderson,contact909@peck-anderson.example,United Kingdom,London,2024-04-03,Partner,SMB,11-50,Education,Active,2024-04-27 00:00:00
CUST-000910,ACC-000910,"Fisher, Payne and Thompson",contact910@fisherpayneandthom.example,United States,San Francisco,2024-09-11,Paid Search,Enterprise,1001-5000,Manufacturing,Inactive,2024-11-10 00:00:00
CUST-000911,ACC-000911,Best-Townsend,contact911@best-townsend.example,Spain,Madrid,2024-03-23,Paid Social,SMB,11-50,Healthcare,Active,2024-06-20 00:00:00
CUST-000912,ACC-000912,Matthews Inc,contact912@matthewsinc.example,Canada,Ottawa,2024-03-07,Paid Search,Enterprise,201-1000,Professional Services,Churned,2024-05-13 00:00:00
CUST-000913,ACC-000913,Lewis-Livingston,contact913@lewis-livingston.example,Germany,Berlin,2024-12-10,Referral,SMB,51-200,Logistics,Active,2025-02-15 00:00:00
CUST-000914,ACC-000914,Hunter-Fuller,contact914@hunter-fuller.example,Australia,Perth,2024-06-14,Paid Search,Enterprise,11-50,Education,Active,2024-07-26 00:00:00
CUST-000915,ACC-000915,"Wang, Henderson and Morales",contact915@wanghendersonandmo.example,France,Lyon,2024-10-24,Paid Social,Mid-Market,201-1000,Technology,Active,2024-11-01 00:00:00
CUST-000916,ACC-000916,"Herrera, Jensen and Ramirez",contact916@herrerajensenandra.example,Germany,Hamburg,2024-11-16,Referral,Mid-Market,51-200,Technology,Active,2025-01-20 00:00:00
CUST-000917,ACC-000917,Miller-Mccall,contact917@miller-mccall.example,France,Lyon,2025-03-29,Organic,SMB,1-10,Manufacturing,Active,2025-06-10 00:00:00
CUST-000918,ACC-000918,Herrera Group,contact918@herreragroup.example,Spain,Valencia,2025-11-22,Paid Search,SMB,5000+,Professional Services,Active,2026-01-07 00:00:00
